Date,Open,High,Low,Close,Volume
2020-05-20 00:00:00.000000,0.6229,0.609,0.5757,0.5813,501242.67
2020-05-21 00:00:00.000000,0.5827,0.6106,0.5443,0.6057,77063.55
2020-05-22 00:00:00.000000,0.6057,0.6696,0.5971,0.6364,102473.21
2020-05-23 00:00:00.000000,0.6364,0.6318,0.5865,0.6075,59901.65
2020-05-24 00:00:00.000000,0.6076,0.5785,0.5428,0.5473,951875.5
2020-05-25 00:00:00.000000,0.5528,0.6568,0.5487,0.5961,155443.62
2020-05-26 00:00:00.000000,0.5955,0.6102,0.5652,0.5746,892698.24
2020-05-27 00:00:00.000000,0.5746,0.6197,0.5793,0.5909,644356.09
2020-05-28 00:00:00.000000,0.5909,0.6174,0.574,0.5756,731255.37
2020-05-29 00:00:00.000000,0.5756,0.5899,0.5606,0.5807,334867.14
2020-05-30 00:00:00.000000,0.5807,0.6131,0.5718,0.5856,414126.18
2020-05-31 00:00:00.000000,0.5856,0.5809,0.565,0.5714,192932.91
2020-06-01 00:00:00.000000,0.5746,0.5974,0.567,0.5743,39836.26
2020-06-02 00:00:00.000000,0.5759,0.5725,0.5369,0.5667,257529.69
2020-06-03 00:00:00.000000,0.5667,0.6021,0.5689,0.5878,345698.17
2020-06-04 00:00:00.000000,0.5878,0.6015,0.5732,0.5851,311461.04
2020-06-05 00:00:00.000000,0.5851,0.6916,0.5642,0.6583,3053440.96
2020-06-06 00:00:00.000000,0.6583,0.6625,0.6151,0.6248,965080.73
2020-06-07 00:00:00.000000,0.6285,0.6193,0.602,0.6141,28706.69
2020-06-08 00:00:00.000000,0.6131,0.6904,0.6122,0.669,752436.69
2020-06-09 00:00:00.000000,0.669,0.6688,0.6279,0.6578,448546.57
2020-06-10 00:00:00.000000,0.6575,0.6642,0.6279,0.6396,49710.47
2020-06-11 00:00:00.000000,0.643,0.6095,0.5675,0.5695,458149.4
2020-06-12 00:00:00.000000,0.5695,0.6137,0.5759,0.5938,428540.55
2020-06-13 00:00:00.000000,0.5938,0.6114,0.5893,0.6108,282938.0
2020-06-14 00:00:00.000000,0.6108,0.6105,0.5771,0.5841,320698.8
2020-06-15 00:00:00.000000,0.5841,0.594,0.565,0.5704,289525.1
2020-06-16 00:00:00.000000,0.5704,0.5877,0.5716,0.5844,180524.65
2020-06-17 00:00:00.000000,0.5849,0.6232,0.5704,0.5837,34685.3
2020-06-18 00:00:00.000000,0.5843,0.6491,0.5766,0.622,682322.08
2020-06-19 00:00:00.000000,0.622,0.846,0.6129,0.6861,4876110.56
2020-06-20 00:00:00.000000,0.6861,0.6969,0.6271,0.6489,982508.28
2020-06-21 00:00:00.000000,0.6489,0.7485,0.63,0.6737,1515004.35
2020-06-22 00:00:00.000000,0.6737,0.7558,0.6641,0.7298,796415.01
2020-06-23 00:00:00.000000,0.7298,0.7698,0.6978,0.708,612831.62
2020-06-24 00:00:00.000000,0.708,0.8076,0.6691,0.7349,1611961.48
2020-06-25 00:00:00.000000,0.7349,0.7538,0.6988,0.7142,829274.72
2020-06-26 00:00:00.000000,0.7142,0.762,0.6817,0.7375,886265.54
2020-06-27 00:00:00.000000,0.7375,0.737,0.6664,0.7126,794527.87
2020-06-28 00:00:00.000000,0.7126,0.8445,0.6936,0.7988,2235213.37
2020-06-29 00:00:00.000000,0.7988,0.9002,0.7766,0.8542,1204837.77
2020-06-30 00:00:00.000000,0.8542,1.051,0.8454,0.8602,2405933.48
2020-07-01 00:00:00.000000,0.8602,0.9181,0.8165,0.8325,845174.79
2020-07-02 00:00:00.000000,0.8325,0.8261,0.7552,0.7773,796175.39
2020-07-03 00:00:00.000000,0.7773,0.7878,0.7448,0.7691,479877.12
2020-07-04 00:00:00.000000,0.7691,0.8334,0.7672,0.7817,844790.28
2020-07-05 00:00:00.000000,0.7817,0.7778,0.6249,0.6934,2764231.95
2020-07-06 00:00:00.000000,0.6934,0.7283,0.6945,0.7105,499668.06
2020-07-07 00:00:00.000000,0.7105,0.7869,0.6994,0.7531,972640.56
2020-07-08 00:00:00.000000,0.7552,0.8508,0.7537,0.7956,177162.78
2020-07-09 00:00:00.000000,0.7939,0.8856,0.7534,0.8486,1435653.1
2020-07-10 00:00:00.000000,0.8486,0.9567,0.8441,0.9119,858589.03
2020-07-11 00:00:00.000000,0.9119,0.9256,0.8526,0.9228,806234.54
2020-07-12 00:00:00.000000,0.9228,1.15,0.9144,1.018,3020776.2
2020-07-13 00:00:00.000000,1.018,1.311,1.003,1.171,2291838.98
2020-07-14 00:00:00.000000,1.173,1.26,1.092,1.15,179230.08
2020-07-15 00:00:00.000000,1.147,1.416,1.131,1.281,1792897.62
2020-07-16 00:00:00.000000,1.281,1.388,0.822,0.8722,5268343.99
2020-07-17 00:00:00.000000,0.8704,1.036,0.7737,0.9778,589312.82
2020-07-18 00:00:00.000000,0.9779,1.003,0.9333,0.9709,1231504.28
2020-07-19 00:00:00.000000,0.9709,0.9806,0.9032,0.9253,852861.46
2020-07-20 00:00:00.000000,0.9253,0.9201,0.8495,0.876,1457824.41
2020-07-21 00:00:00.000000,0.876,1.033,0.8806,0.9806,2333462.03
2020-07-22 00:00:00.000000,0.9806,1.135,0.9909,1.046,3000182.05
2020-07-23 00:00:00.000000,1.046,1.125,1.004,1.052,1157386.8
2020-07-24 00:00:00.000000,1.052,1.05,0.955,0.999,680747.23
2020-07-25 00:00:00.000000,0.999,1.442,1.015,1.255,6074867.47
2020-07-26 00:00:00.000000,1.248,1.641,1.19,1.566,485424.3
2020-07-27 00:00:00.000000,1.675,2.055,1.603,1.738,751307.3
2020-07-28 00:00:00.000000,1.738,1.875,1.613,1.79,234539.32
2020-07-29 00:00:00.000000,1.79,2.112,1.58,1.655,342655.52
2020-07-30 00:00:00.000000,1.655,1.8,1.623,1.683,221254.29
2020-07-31 00:00:00.000000,1.683,1.695,1.492,1.522,150606.75
2020-08-01 00:00:00.000000,1.522,1.67,1.485,1.53,90526.91
2020-08-02 00:00:00.000000,1.53,1.76,1.41,1.73,155488.07
2020-08-03 00:00:00.000000,1.73,1.845,1.665,1.802,163828.98
2020-08-04 00:00:00.000000,1.802,1.96,1.785,1.86,166309.4
2020-08-05 00:00:00.000000,1.873,1.994,1.704,1.749,2372228.56
2020-08-06 00:00:00.000000,1.743,2.247,1.703,2.201,463098.28
2020-08-07 00:00:00.000000,2.19,2.208,1.87,2.083,207168.04
2020-08-08 00:00:00.000000,2.083,2.578,2.018,2.465,293702.94
2020-08-09 00:00:00.000000,2.465,2.717,2.283,2.663,181927.1
2020-08-10 00:00:00.000000,2.663,3.397,2.498,3.12,1185982.17
2020-08-11 00:00:00.000000,3.137,3.517,2.754,3.296,5273961.64
2020-08-12 00:00:00.000000,3.277,3.928,3.078,3.708,711627.82
2020-08-13 00:00:00.000000,3.708,4.135,3.5,3.72,918338.98
2020-08-14 00:00:00.000000,3.738,3.772,3.324,3.413,5140492.34
2020-08-15 00:00:00.000000,3.4,3.735,3.143,3.167,263684.49
2020-08-16 00:00:00.000000,3.167,3.49,3.13,3.39,401329.0
2020-08-17 00:00:00.000000,3.39,3.397,3.095,3.105,388144.83
2020-08-18 00:00:00.000000,3.105,3.69,2.86,3.335,761006.57
2020-08-19 00:00:00.000000,3.335,3.5,2.855,2.93,494545.4
2020-08-20 00:00:00.000000,2.93,3.458,2.93,3.22,767177.48
2020-08-21 00:00:00.000000,3.22,3.245,2.938,3.0,730783.12
2020-08-22 00:00:00.000000,3.0,3.22,2.79,3.047,289789.27
2020-08-23 00:00:00.000000,3.016,3.403,3.004,3.253,3902767.84
2020-08-24 00:00:00.000000,3.275,3.63,3.223,3.33,479656.77
2020-08-25 00:00:00.000000,3.343,3.368,3.003,3.253,3760203.85
2020-08-26 00:00:00.000000,3.253,3.804,3.184,3.572,8205346.97
2020-08-27 00:00:00.000000,3.55,3.86,3.26,3.442,392310.77
2020-08-28 00:00:00.000000,3.442,4.31,3.442,3.995,600700.58
2020-08-29 00:00:00.000000,3.995,4.115,3.77,3.95,342660.05
2020-08-30 00:00:00.000000,3.95,4.7,3.91,4.42,821464.39
2020-08-31 00:00:00.000000,4.42,4.88,4.085,4.81,859481.3
2020-09-01 00:00:00.000000,4.81,4.963,4.31,4.317,530960.59
2020-09-02 00:00:00.000000,4.317,4.353,3.6,4.185,1008237.54
2020-09-03 00:00:00.000000,4.174,4.468,3.481,3.51,11570485.78
2020-09-04 00:00:00.000000,3.493,3.822,3.08,3.553,696633.97
2020-09-05 00:00:00.000000,3.553,3.665,2.033,2.567,896602.32
2020-09-06 00:00:00.000000,2.567,3.125,2.25,3.038,424837.0
2020-09-07 00:00:00.000000,3.038,3.145,2.345,2.947,285245.28
2020-09-08 00:00:00.000000,2.934,2.869,2.409,2.466,3074212.72
2020-09-09 00:00:00.000000,2.465,3.837,2.373,3.6,513020.62
2020-09-10 00:00:00.000000,3.6,3.853,3.298,3.445,464513.73
2020-09-11 00:00:00.000000,3.48,3.512,3.093,3.403,4786810.65
2020-09-12 00:00:00.000000,3.42,3.485,3.155,3.322,132292.78
2020-09-13 00:00:00.000000,3.338,3.405,3.007,3.263,4392305.39
2020-09-14 00:00:00.000000,3.215,3.522,3.078,3.265,209641.57
2020-09-15 00:00:00.000000,3.265,3.315,2.902,2.902,211670.89
2020-09-16 00:00:00.000000,2.932,2.933,2.43,2.536,12495057.66
2020-09-17 00:00:00.000000,2.536,2.942,2.362,2.886,13508138.73
2020-09-18 00:00:00.000000,2.886,3.163,2.729,3.117,13073346.0
2020-09-19 00:00:00.000000,3.124,3.26,2.985,3.009,211331.62
2020-09-20 00:00:00.000000,3.034,3.035,2.703,2.866,4188641.87
2020-09-21 00:00:00.000000,2.886,3.033,2.477,2.779,392540.84
2020-09-22 00:00:00.000000,2.779,3.008,2.66,2.95,289331.47
2020-09-23 00:00:00.000000,2.95,3.068,2.727,2.832,232402.94
2020-09-24 00:00:00.000000,2.832,3.255,2.799,3.144,277533.18
2020-09-25 00:00:00.000000,3.144,3.266,2.91,3.193,248030.36
2020-09-26 00:00:00.000000,3.193,3.241,3.041,3.143,125485.38
2020-09-27 00:00:00.000000,3.133,3.197,3.031,3.163,1360208.65
2020-09-28 00:00:00.000000,3.163,3.158,2.889,2.952,1854968.73
2020-09-29 00:00:00.000000,2.952,3.059,2.89,2.949,930512.43
2020-09-30 00:00:00.000000,2.949,2.991,2.853,2.896,927928.95
2020-10-01 00:00:00.000000,2.896,2.93,2.693,2.865,1570576.1
2020-10-02 00:00:00.000000,2.865,2.887,2.457,2.626,3233070.15
2020-10-03 00:00:00.000000,2.637,2.67,2.55,2.55,55803.79
2020-10-04 00:00:00.000000,2.55,2.587,2.432,2.526,61788.18
2020-10-05 00:00:00.000000,2.523,2.686,2.494,2.651,738353.69
2020-10-06 00:00:00.000000,2.662,2.663,2.14,2.172,173964.66
2020-10-07 00:00:00.000000,2.172,2.401,2.076,2.289,171421.9
2020-10-08 00:00:00.000000,2.302,2.459,2.014,2.366,6669730.44
2020-10-09 00:00:00.000000,2.389,2.636,2.331,2.567,226475.44
2020-10-10 00:00:00.000000,2.567,2.6,2.395,2.406,188649.92
2020-10-11 00:00:00.000000,2.402,2.462,2.343,2.425,2213478.6
2020-10-12 00:00:00.000000,2.425,2.707,2.415,2.587,5636081.05
2020-10-13 00:00:00.000000,2.58,2.581,2.345,2.408,116157.85
2020-10-14 00:00:00.000000,2.408,2.444,2.235,2.313,2628743.28
2020-10-15 00:00:00.000000,2.313,2.35,2.195,2.27,1732670.81
2020-10-16 00:00:00.000000,2.264,2.216,1.21,2.136,1671001.41
2020-10-17 00:00:00.000000,2.136,2.26,2.083,2.21,256576.73
2020-10-18 00:00:00.000000,2.21,2.288,2.183,2.213,174767.6
2020-10-19 00:00:00.000000,2.213,2.223,2.053,2.062,193883.23
2020-10-20 00:00:00.000000,2.051,2.103,1.858,1.895,100401.4
2020-10-21 00:00:00.000000,1.895,2.098,1.851,1.886,193692.4
2020-10-22 00:00:00.000000,1.993,2.111,1.93,1.958,323730.45
2020-10-23 00:00:00.000000,1.96,1.992,1.852,1.961,3111848.05
2020-10-24 00:00:00.000000,1.959,1.977,1.889,1.917,258527.0
2020-10-25 00:00:00.000000,1.917,1.932,1.755,1.799,261691.85
2020-10-26 00:00:00.000000,1.795,1.87,1.614,1.682,3473296.6
2020-10-27 00:00:00.000000,1.686,1.762,1.641,1.722,261980.07
2020-10-28 00:00:00.000000,1.711,1.725,1.451,1.518,5250393.35
2020-10-29 00:00:00.000000,1.314,1.594,1.113,1.416,611469.56
2020-10-30 00:00:00.000000,1.416,1.513,1.35,1.435,338525.99
2020-10-31 00:00:00.000000,1.435,1.54,1.43,1.54,258155.36
2020-11-01 00:00:00.000000,1.54,1.654,1.531,1.603,216537.42
2020-11-02 00:00:00.000000,1.608,1.645,1.463,1.475,1298321.14
2020-11-03 00:00:00.000000,1.484,1.585,1.402,1.413,378075.39
2020-11-04 00:00:00.000000,1.413,1.416,1.275,1.392,3658717.73
2020-11-05 00:00:00.000000,1.396,1.552,1.336,1.411,419651.59
2020-11-06 00:00:00.000000,1.411,1.994,1.522,1.909,666011.54
2020-11-07 00:00:00.000000,1.912,2.491,1.837,2.034,1174742.31
2020-11-08 00:00:00.000000,2.035,2.258,2.042,2.16,779449.7
2020-11-09 00:00:00.000000,2.158,2.199,1.946,2.03,6218559.43
2020-11-10 00:00:00.000000,2.03,2.327,2.01,2.268,4834950.18
2020-11-11 00:00:00.000000,2.225,2.305,1.967,1.996,993489.16
2020-11-12 00:00:00.000000,1.996,2.064,1.861,1.917,1146864.12
2020-11-13 00:00:00.000000,1.917,2.091,1.956,2.029,918398.28
2020-11-14 00:00:00.000000,2.029,1.982,1.893,1.929,598419.13
2020-11-15 00:00:00.000000,1.929,2.178,1.872,2.05,1239233.45
2020-11-16 00:00:00.000000,2.05,2.413,2.056,2.272,1727211.81
2020-11-17 00:00:00.000000,2.263,2.332,2.127,2.201,5202928.93
2020-11-18 00:00:00.000000,2.207,2.2,2.032,2.124,990509.61
2020-11-19 00:00:00.000000,2.116,2.187,2.016,2.087,2996283.74
2020-11-20 00:00:00.000000,2.079,2.269,2.097,2.098,989901.51
2020-11-21 00:00:00.000000,2.103,2.506,2.033,2.381,7187833.1
2020-11-22 00:00:00.000000,2.381,2.418,2.038,2.149,5361407.44
2020-11-23 00:00:00.000000,2.152,2.44,2.16,2.281,1313851.96
2020-11-24 00:00:00.000000,2.281,2.42,1.838,2.259,1763786.0
2020-11-25 00:00:00.000000,2.259,2.398,2.115,2.271,1707383.54
2020-11-26 00:00:00.000000,2.271,2.083,1.704,1.907,2304373.85
2020-11-27 00:00:00.000000,1.907,1.992,1.845,1.87,3163920.86
2020-11-28 00:00:00.000000,1.863,1.942,1.804,1.889,2713302.71
2020-11-29 00:00:00.000000,1.894,2.038,1.908,1.917,686259.05
2020-11-30 00:00:00.000000,1.917,2.109,1.965,1.968,833473.37
2020-12-01 00:00:00.000000,1.968,2.073,1.864,1.977,1049627.52
2020-12-02 00:00:00.000000,1.977,2.2,2.0,2.118,862992.52
2020-12-03 00:00:00.000000,2.118,2.318,2.086,2.098,936841.22
2020-12-04 00:00:00.000000,2.098,1.948,1.838,1.849,734216.37
2020-12-05 00:00:00.000000,1.849,1.99,1.91,1.98,635943.51
2020-12-06 00:00:00.000000,1.98,1.997,1.841,1.853,590136.09
2020-12-07 00:00:00.000000,1.853,1.886,1.814,1.829,485468.73
2020-12-08 00:00:00.000000,1.829,1.724,1.6,1.671,850659.54
2020-12-09 00:00:00.000000,1.677,1.681,1.485,1.666,458758.67
2020-12-10 00:00:00.000000,1.658,1.637,1.56,1.567,767474.54
2020-12-11 00:00:00.000000,1.567,1.555,1.439,1.439,941771.27
2020-12-12 00:00:00.000000,1.439,1.568,1.486,1.492,489296.85
2020-12-13 00:00:00.000000,1.492,1.662,1.516,1.566,631379.99
2020-12-14 00:00:00.000000,1.566,1.62,1.54,1.588,605863.44
2020-12-15 00:00:00.000000,1.594,1.805,1.59,1.761,6874506.73
2020-12-16 00:00:00.000000,1.758,1.908,1.716,1.786,1031754.36
2020-12-17 00:00:00.000000,1.786,1.803,1.652,1.681,945940.03
2020-12-18 00:00:00.000000,1.68,1.709,1.633,1.703,2223104.45
2020-12-19 00:00:00.000000,1.697,1.781,1.654,1.668,703986.1
2020-12-20 00:00:00.000000,1.668,1.643,1.53,1.562,655499.41
2020-12-21 00:00:00.000000,1.562,1.545,1.472,1.543,616979.48
2020-12-22 00:00:00.000000,1.543,1.634,1.49,1.493,717367.12
2020-12-23 00:00:00.000000,1.493,1.401,1.107,1.21,786486.86
2020-12-24 00:00:00.000000,1.197,1.388,1.166,1.361,2653305.55
2020-12-25 00:00:00.000000,1.361,1.46,1.342,1.447,2330674.65
2020-12-26 00:00:00.000000,1.447,1.448,1.31,1.324,1530516.98
2020-12-27 00:00:00.000000,1.327,1.428,1.291,1.304,770199.46
2020-12-28 00:00:00.000000,1.304,1.518,1.34,1.516,955757.82
2020-12-29 00:00:00.000000,1.516,1.737,1.453,1.67,1741068.52
2020-12-30 00:00:00.000000,1.67,1.725,1.532,1.536,951109.85
2020-12-31 00:00:00.000000,1.536,1.552,1.44,1.51,954363.19
2021-01-01 00:00:00.000000,1.51,1.865,1.495,1.847,2079255.09
2021-01-02 00:00:00.000000,1.847,2.012,1.752,1.799,1907901.86
2021-01-03 00:00:00.000000,1.799,2.808,2.007,2.185,3225533.71
2021-01-04 00:00:00.000000,2.185,2.573,2.066,2.491,3844190.88
2021-01-05 00:00:00.000000,2.491,2.634,2.145,2.158,2688693.35
2021-01-06 00:00:00.000000,2.158,2.628,1.895,1.925,2377386.04
2021-01-07 00:00:00.000000,1.958,2.652,1.939,2.36,3802755.73
2021-01-08 00:00:00.000000,2.36,3.815,2.182,3.225,6282357.67
2021-01-09 00:00:00.000000,3.225,3.681,2.932,3.381,3090043.83
2021-01-10 00:00:00.000000,3.381,3.762,3.165,3.471,2307348.61
2021-01-11 00:00:00.000000,3.471,3.516,2.599,3.118,3583742.86
2021-01-12 00:00:00.000000,3.118,3.919,3.084,3.737,3508691.64
2021-01-13 00:00:00.000000,3.737,4.175,3.263,3.647,2391378.07
2021-01-14 00:00:00.000000,3.647,3.791,3.246,3.326,2381486.2
2021-01-15 00:00:00.000000,3.326,3.635,2.978,3.245,1899077.16
2021-01-16 00:00:00.000000,3.245,3.699,3.245,3.449,1600025.9
2021-01-17 00:00:00.000000,3.449,3.999,3.313,3.824,2598160.91
2021-01-18 00:00:00.000000,3.824,4.153,3.621,3.798,3352152.23
2021-01-19 00:00:00.000000,3.798,4.09,3.582,3.635,3247559.84
2021-01-20 00:00:00.000000,3.635,3.739,3.345,3.736,2499519.92
2021-01-21 00:00:00.000000,3.736,3.736,2.952,2.997,2359206.71
2021-01-22 00:00:00.000000,2.997,3.504,2.576,3.329,2659397.79
2021-01-23 00:00:00.000000,3.329,3.606,3.313,3.517,1650919.66
2021-01-24 00:00:00.000000,3.517,3.797,3.49,3.644,2398208.56
2021-01-25 00:00:00.000000,3.644,3.987,3.448,3.7,2945273.26
2021-01-26 00:00:00.000000,3.7,4.099,3.687,4.031,3930652.38
2021-01-27 00:00:00.000000,4.031,4.033,3.521,3.693,1246937.17
2021-01-28 00:00:00.000000,3.693,3.952,3.618,3.847,1322797.3
2021-01-29 00:00:00.000000,3.814,4.012,3.602,3.827,2507850.68
2021-01-30 00:00:00.000000,3.839,4.325,3.789,4.218,3123103.16
2021-01-31 00:00:00.000000,4.218,4.792,4.167,4.263,6308843.68
2021-02-01 00:00:00.000000,4.263,4.616,4.094,4.616,1903238.9
2021-02-02 00:00:00.000000,4.616,5.393,4.476,5.255,5272051.15
2021-02-03 00:00:00.000000,5.255,5.783,5.077,5.736,5599751.6
2021-02-04 00:00:00.000000,5.736,6.616,5.58,6.425,5178569.31
2021-02-05 00:00:00.000000,6.425,7.125,6.425,6.69,5779014.53
2021-02-06 00:00:00.000000,6.69,6.808,5.732,6.103,4712896.2
2021-02-07 00:00:00.000000,6.103,6.9,5.758,6.689,3963788.1
2021-02-08 00:00:00.000000,6.689,8.105,6.49,7.881,4293965.08
2021-02-09 00:00:00.000000,7.881,8.566,7.616,7.858,6871564.45
2021-02-10 00:00:00.000000,7.858,9.07,7.64,9.069,4821470.22
2021-02-11 00:00:00.000000,9.069,9.695,8.793,9.236,7725274.54
2021-02-12 00:00:00.000000,9.236,9.905,9.093,9.226,3317696.71
2021-02-13 00:00:00.000000,9.226,9.519,8.653,8.756,4103854.09
2021-02-14 00:00:00.000000,8.756,9.208,8.555,8.73,6380161.8
2021-02-15 00:00:00.000000,8.73,9.304,7.77,8.842,4818046.31
2021-02-16 00:00:00.000000,8.842,8.99,7.977,8.299,3587991.62
2021-02-17 00:00:00.000000,8.299,8.42,7.544,8.231,2954550.92
2021-02-18 00:00:00.000000,8.231,9.288,8.231,8.967,3445459.96
2021-02-19 00:00:00.000000,8.967,11.54,8.562,11.49,10340648.27
2021-02-20 00:00:00.000000,11.49,12.03,9.833,10.0,6303523.66
2021-02-21 00:00:00.000000,10.0,11.7,9.874,11.12,6413743.91
2021-02-22 00:00:00.000000,11.12,14.67,9.42,14.41,26035031.47
2021-02-23 00:00:00.000000,14.41,15.83,11.67,15.21,34208004.7
2021-02-24 00:00:00.000000,15.21,18.15,14.06,17.33,21691763.52
2021-02-25 00:00:00.000000,17.33,17.74,13.79,13.8,20612060.44
2021-02-26 00:00:00.000000,13.8,15.51,13.07,13.6,14645706.02
2021-02-27 00:00:00.000000,13.6,14.78,13.03,13.19,7875656.96
2021-02-28 00:00:00.000000,13.19,13.94,11.46,13.07,16270493.79
2021-03-01 00:00:00.000000,13.07,16.08,13.07,14.98,12985407.41
2021-03-02 00:00:00.000000,14.98,15.49,13.47,13.98,8068191.27
2021-03-03 00:00:00.000000,13.98,14.76,13.77,14.13,8015888.05
2021-03-04 00:00:00.000000,14.13,14.27,12.75,13.08,6020248.34
2021-03-05 00:00:00.000000,13.08,13.09,12.15,12.57,5563803.09
2021-03-06 00:00:00.000000,12.57,13.3,11.9,13.07,6053010.27
2021-03-07 00:00:00.000000,13.07,14.01,12.72,13.85,4514029.18
2021-03-08 00:00:00.000000,13.85,13.89,13.08,13.65,5099926.79
2021-03-09 00:00:00.000000,13.65,15.01,13.31,14.85,8179088.83
2021-03-10 00:00:00.000000,14.85,15.51,13.49,14.19,10533161.12
2021-03-11 00:00:00.000000,14.19,16.31,13.69,16.01,14261141.6
2021-03-12 00:00:00.000000,16.01,16.49,14.09,14.58,10301609.87
2021-03-13 00:00:00.000000,14.58,15.63,13.91,15.29,11110133.82
2021-03-14 00:00:00.000000,15.29,15.39,14.38,14.48,5729826.03
2021-03-15 00:00:00.000000,14.45,14.33,13.11,14.16,16757368.37
2021-03-16 00:00:00.000000,14.16,14.29,13.23,13.64,7386266.91
2021-03-17 00:00:00.000000,13.64,14.93,14.02,14.22,19582474.34
2021-03-18 00:00:00.000000,14.22,14.46,13.64,14.22,13945970.29
2021-03-19 00:00:00.000000,14.22,14.47,13.88,14.14,10829869.62
2021-03-20 00:00:00.000000,14.14,14.95,14.11,14.16,3652184.81
2021-03-21 00:00:00.000000,14.16,14.38,13.64,14.33,5405747.15
2021-03-22 00:00:00.000000,14.33,16.64,14.17,14.81,19560554.6
2021-03-23 00:00:00.000000,14.81,15.21,14.06,14.16,10196032.12
2021-03-24 00:00:00.000000,14.16,15.34,13.59,13.59,8255939.18
2021-03-25 00:00:00.000000,13.59,13.68,12.58,13.0,8439341.48
2021-03-26 00:00:00.000000,13.0,14.79,12.29,14.77,9553630.84
2021-03-27 00:00:00.000000,14.77,16.81,14.74,16.47,17711606.91
2021-03-28 00:00:00.000000,16.47,19.36,16.34,18.08,23638556.99
2021-03-29 00:00:00.000000,18.08,19.01,17.67,18.92,16701335.37
2021-03-30 00:00:00.000000,18.92,20.86,18.9,19.1,19211419.73
2021-03-31 00:00:00.000000,19.1,19.81,18.06,19.42,15131085.75
2021-04-01 00:00:00.000000,19.42,20.76,18.77,19.04,17593640.31
2021-04-02 00:00:00.000000,19.04,19.81,18.55,19.77,11138607.45
2021-04-03 00:00:00.000000,19.77,23.8,19.74,22.44,51615008.06
2021-04-04 00:00:00.000000,22.44,25.53,22.04,23.81,33954665.69
2021-04-05 00:00:00.000000,23.81,24.76,22.77,22.99,27230532.4
