time,open,high,low,close,volume
2015-11-03,359.28,416.78,354.58,396.49,163481625.82
2015-11-04,396.49,492.8,368.62,400.89,229673024.39
2015-11-05,400.89,447.24,366.08,382.7,121763708.16
2015-11-06,382.7,396.35,348.84,369.81,94921694.02
2015-11-07,369.81,391.75,368.98,385.09,39495095.0
2015-11-08,385.09,389.78,365.49,371.56,35907981.64
2015-11-09,371.56,385.11,360.17,380.22,47074440.94
2015-11-10,380.22,381.38,323.21,336.69,74896052.37
2015-11-11,336.69,341.76,292.38,304.71,83078426.53
2015-11-12,304.71,346.13,306.07,333.85,54120828.19
2015-11-13,333.85,341.79,323.91,333.77,32480298.94
2015-11-14,333.77,369.8,326.35,331.77,23836097.89
2015-11-15,331.77,334.78,314.16,317.45,28640663.53
2015-11-16,317.45,332.01,314.06,330.21,28260517.56
2015-11-17,330.21,342.91,328.15,333.91,32944787.48
2015-11-18,333.91,337.39,329.42,335.92,26194853.26
2015-11-19,335.92,335.64,323.36,324.98,28543062.16
2015-11-20,324.98,327.06,309.48,321.12,35090324.43
2015-11-21,321.12,328.42,318.37,324.7,14652996.7
2015-11-22,324.7,326.94,319.35,322.78,11915632.14
2015-11-23,322.78,325.0,319.89,322.12,13839023.95
2015-11-24,322.12,323.26,315.54,318.35,16282941.39
2015-11-25,318.35,330.04,315.69,327.52,25200934.79
2015-11-26,327.52,368.92,327.4,353.74,73395832.57
2015-11-27,353.74,363.9,345.15,359.52,36955394.2
2015-11-28,359.52,360.08,350.49,355.83,19988111.49
2015-11-29,355.83,372.84,354.55,370.84,24546100.04
2015-11-30,370.84,382.56,367.87,377.97,48913368.38
2015-12-01,377.97,379.02,353.66,361.8,40821470.73
2015-12-02,361.8,363.43,347.16,359.98,32881089.02
2015-12-03,359.98,371.37,355.47,360.31,31673283.3
2015-12-04,360.31,363.95,354.31,361.67,21820610.2
2015-12-05,361.67,390.28,361.5,386.69,43438102.1
2015-12-06,386.69,402.19,382.62,393.38,52068577.43
2015-12-07,393.38,398.74,381.69,394.28,38102878.77
2015-12-08,394.28,411.07,388.03,410.67,29543120.08
2015-12-09,410.67,424.58,403.26,416.0,61289838.7
2015-12-10,416.0,420.36,409.53,415.49,29794270.99
2015-12-11,415.49,453.37,413.72,449.83,76433917.46
2015-12-12,449.83,467.71,403.69,432.29,91838640.61
2015-12-13,432.29,440.97,420.76,434.69,27898250.74
2015-12-14,434.69,449.45,428.84,442.0,97068568.78
2015-12-15,442.0,464.23,440.72,462.65,48912227.87
2015-12-16,462.65,465.16,437.37,453.98,84336145.39
2015-12-17,453.98,458.44,447.29,455.53,29344348.08
2015-12-18,455.53,466.12,453.46,463.18,38425211.05
2015-12-19,463.18,465.99,452.33,461.2,28327900.15
2015-12-20,461.2,462.76,431.1,441.78,54316484.95
2015-12-21,441.78,445.54,423.99,437.59,53270215.6
2015-12-22,437.59,443.22,433.25,437.03,28845536.39
2015-12-23,437.03,444.78,434.28,442.43,27877349.1
2015-12-24,442.43,460.62,441.76,452.98,36096662.15
2015-12-25,452.98,457.44,449.52,454.05,19251958.85
2015-12-26,454.05,456.48,400.45,415.37,88564770.72
2015-12-27,415.37,425.51,406.09,422.39,28259303.48
2015-12-28,422.39,429.85,417.14,421.76,28978639.73
2015-12-29,421.76,433.56,419.3,431.92,30163445.65
2015-12-30,431.92,435.04,420.77,427.15,29289416.54
2015-12-31,427.15,433.12,417.14,429.95,27758278.73
2016-01-01,429.95,437.95,425.86,433.99,20334286.58
2016-01-02,433.99,437.43,430.73,433.72,14566820.95
2016-01-03,433.72,434.14,423.09,430.7,23490162.61
2016-01-04,430.7,435.26,428.6,433.32,22943968.22
2016-01-05,433.32,435.25,428.87,431.2,19499588.99
2016-01-06,431.2,432.11,425.0,430.82,18702334.67
2016-01-07,430.82,457.54,428.52,457.05,58253615.03
2016-01-08,457.05,462.92,446.51,452.87,41594025.32
2016-01-09,452.87,454.55,444.9,448.31,17967113.95
2016-01-10,448.31,448.88,438.62,446.19,19778456.68
2016-01-11,446.19,451.08,441.77,447.72,25358480.83
2016-01-12,447.72,448.41,443.14,445.04,19913400.66
2016-01-13,445.04,443.72,420.39,432.18,39525195.32
2016-01-14,432.18,433.74,427.01,429.13,19948730.59
2016-01-15,429.13,430.15,364.71,372.26,107060613.39
2016-01-16,372.26,386.72,350.39,385.04,68297105.65
2016-01-17,385.04,390.72,377.71,382.47,25464382.4
2016-01-18,382.47,387.29,373.21,384.4,26546465.91
2016-01-19,384.4,386.69,375.89,379.46,25417876.87
2016-01-20,379.46,425.72,374.05,414.58,76873917.15
2016-01-21,414.58,423.42,403.86,410.24,37264942.18
2016-01-22,410.24,411.49,374.9,382.65,56548790.09
2016-01-23,382.65,395.43,380.27,388.61,23908533.75
2016-01-24,388.61,405.4,385.53,402.13,25770175.58
2016-01-25,402.13,403.78,386.85,392.76,26793044.72
2016-01-26,392.76,397.74,387.9,389.78,22384754.5
2016-01-27,389.78,397.37,389.35,395.02,17297117.36
2016-01-28,395.02,395.42,376.71,379.69,29717813.05
2016-01-29,379.69,385.75,363.49,380.29,51927041.84
2016-01-30,380.29,381.75,375.04,377.76,13720656.84
2016-01-31,377.76,380.54,366.88,369.84,14718855.75
2016-02-01,369.84,379.78,365.27,372.18,27728088.91
2016-02-02,372.18,376.63,371.4,373.92,19123252.48
2016-02-03,373.92,375.89,366.2,368.02,22266682.14
2016-02-04,368.02,391.83,368.05,390.65,38961905.49
2016-02-05,390.65,391.15,384.48,386.46,23688228.07
2016-02-06,386.46,386.35,372.87,376.68,29801286.8
2016-02-07,376.68,382.61,375.28,377.94,15395728.35
2016-02-08,377.94,380.92,372.1,372.63,23424062.52
2016-02-09,372.63,377.59,371.42,375.32,20801701.37
2016-02-10,375.32,385.38,374.09,381.88,37137791.06
2016-02-11,381.88,383.23,372.75,379.45,23858467.37
2016-02-12,379.45,386.4,379.32,384.04,20685663.27
2016-02-13,384.04,392.57,383.31,390.1,18757146.48
2016-02-14,390.1,405.93,390.06,405.5,29442484.67
2016-02-15,405.5,410.85,396.56,401.07,34862753.81
2016-02-16,401.07,409.75,398.0,406.42,27726590.05
2016-02-17,406.42,421.45,405.05,417.14,37559686.21
2016-02-18,417.14,425.51,414.78,421.4,32541108.12
2016-02-19,421.4,424.26,416.36,419.98,21991480.98
2016-02-20,419.98,442.66,419.49,440.06,48500793.67
2016-02-21,440.06,447.61,425.47,437.87,44120520.96
2016-02-22,437.87,440.18,431.3,437.79,24563748.2
2016-02-23,437.79,440.76,414.36,419.9,39915706.29
2016-02-24,419.9,425.17,410.36,422.72,28041199.85
2016-02-25,422.72,427.18,417.51,423.48,22692099.41
2016-02-26,423.48,427.58,419.11,427.32,22642013.92
2016-02-27,427.32,434.14,427.3,431.3,18543436.43
2016-02-28,431.3,435.62,421.22,432.47,21876091.34
2016-02-29,432.47,441.32,429.83,436.21,30077319.62
2016-03-01,436.21,439.02,428.49,434.04,29312670.84
2016-03-02,434.04,435.91,423.85,425.36,24894311.79
2016-03-03,425.36,425.83,414.94,419.56,33188751.08
2016-03-04,419.56,423.39,407.2,409.48,31416610.3
2016-03-05,409.48,410.06,386.93,399.0,51725937.08
2016-03-06,399.0,412.02,393.09,405.96,25324456.27
2016-03-07,405.96,416.58,401.98,414.87,25349627.97
2016-03-08,414.87,416.72,408.42,411.9,22204517.93
2016-03-09,411.9,414.88,408.94,412.76,21035428.97
2016-03-10,412.76,417.48,410.27,415.83,23114636.62
2016-03-11,415.83,422.4,415.11,419.11,25469781.33
2016-03-12,419.11,420.67,407.03,410.36,24660321.63
2016-03-13,410.36,415.93,409.57,412.41,14457108.0
2016-03-14,412.41,416.08,411.19,414.31,20471909.73
2016-03-15,414.31,417.37,412.31,415.13,20227610.88
2016-03-16,415.13,416.95,413.32,415.91,18509954.18
2016-03-17,415.91,419.56,415.33,418.16,18409340.68
2016-03-18,418.16,418.58,402.48,408.16,27178165.73
2016-03-19,408.16,410.49,402.13,408.69,15084656.26
2016-03-20,408.69,413.45,407.24,411.53,12577521.63
2016-03-21,411.53,413.09,407.25,411.11,17735457.25
2016-03-22,411.11,417.94,410.78,416.21,20425092.47
2016-03-23,416.21,419.58,414.18,416.98,16946522.38
2016-03-24,416.98,417.68,412.88,414.74,16210672.62
2016-03-25,414.74,417.3,412.41,415.71,14431200.38
2016-03-26,415.71,417.71,413.93,416.51,11696306.67
2016-03-27,416.51,427.36,415.5,424.57,26137150.51
2016-03-28,424.57,425.36,419.7,422.21,18410749.99
2016-03-29,422.21,424.53,406.36,415.0,28765857.05
2016-03-30,415.0,416.22,408.4,412.44,17890792.61
2016-03-31,412.44,417.16,411.45,415.66,17407273.19
2016-04-01,415.66,416.86,412.79,415.64,15852511.01
2016-04-02,415.64,420.09,415.09,418.51,13137339.89
2016-04-03,418.51,420.18,416.95,419.06,9591214.82
2016-04-04,419.06,420.39,416.21,419.33,14031939.65
2016-04-05,419.33,423.67,417.95,422.07,17260368.39
2016-04-06,422.07,422.81,419.54,421.26,13836754.91
2016-04-07,421.26,422.03,417.94,420.14,15200495.86
2016-04-08,420.14,423.51,415.5,417.69,19810838.26
2016-04-09,417.69,418.85,412.39,418.05,12291880.83
2016-04-10,418.05,421.63,416.69,420.25,9806327.9
2016-04-11,420.25,422.35,418.11,421.43,15374195.04
2016-04-12,421.43,426.69,420.7,424.74,24580503.64
2016-04-13,424.74,426.58,421.41,423.47,16183793.93
2016-04-14,423.47,425.44,421.84,424.02,13038970.54
2016-04-15,424.02,429.49,423.25,428.67,23214560.1
2016-04-16,428.67,432.0,426.84,430.05,12517265.78
2016-04-17,430.05,430.62,423.79,426.26,10980868.31
2016-04-18,426.26,429.07,424.35,427.69,13951524.85
2016-04-19,427.69,436.07,426.84,434.92,19713466.34
2016-04-20,434.92,442.86,432.51,441.16,32655415.81
2016-04-21,441.16,450.8,439.53,449.34,28168774.29
2016-04-22,449.34,450.19,441.9,445.28,22225157.27
2016-04-23,445.28,451.48,443.07,450.08,18998211.55
2016-04-24,450.08,461.78,447.89,457.56,33984269.34
2016-04-25,457.56,466.23,451.79,461.73,37614684.81
2016-04-26,461.73,468.86,459.23,466.0,31451239.15
2016-04-27,466.0,467.87,444.62,447.01,41539684.76
2016-04-28,447.01,450.1,433.9,448.48,36369788.38
2016-04-29,448.48,456.31,445.22,454.98,20264761.95
2016-04-30,454.98,456.86,446.65,448.53,15994805.53
2016-05-01,448.53,454.21,447.52,452.24,9838490.74
2016-05-02,452.24,453.87,440.21,444.18,32863011.95
2016-05-03,444.18,451.54,441.55,450.27,22292253.48
2016-05-04,450.27,450.87,444.22,445.8,17676609.71
2016-05-05,445.8,449.19,444.35,448.08,18765369.38
2016-05-06,448.08,461.48,445.72,459.56,31122708.07
2016-05-07,459.56,460.61,454.6,458.46,14247601.97
2016-05-08,458.46,460.18,454.94,457.87,12689581.18
2016-05-09,457.87,464.18,455.38,460.44,22322043.96
2016-05-10,460.44,462.14,446.81,449.36,27247925.23
2016-05-11,449.36,456.15,449.59,452.5,18137209.37
2016-05-12,452.5,455.34,448.4,454.43,22252919.49
2016-05-13,454.43,457.22,451.49,455.41,14768796.02
2016-05-14,455.41,457.74,453.58,456.44,9319128.91
2016-05-15,456.44,460.28,455.0,458.11,9745309.9
2016-05-16,458.11,459.57,450.73,454.87,16731954.01
2016-05-17,454.87,456.3,451.71,453.25,15741822.36
2016-05-18,453.25,456.65,452.35,454.22,14884550.93
2016-05-19,454.22,455.19,441.12,442.66,26626097.5
2016-05-20,442.66,447.76,435.42,442.11,21415312.04
2016-05-21,442.11,445.24,439.73,443.64,10213550.36
2016-05-22,443.64,444.24,436.94,439.62,12691382.29
2016-05-23,439.62,444.99,438.24,443.69,15885933.69
2016-05-24,443.69,447.9,442.02,446.11,14837671.76
2016-05-25,446.11,451.21,445.35,449.78,16954105.43
2016-05-26,449.78,454.25,447.67,453.3,17093327.23
2016-05-27,453.3,479.22,452.71,474.05,63894987.38
2016-05-28,474.05,531.76,467.05,524.22,75400711.07
2016-05-29,524.22,548.04,493.22,516.05,80753301.33
2016-05-30,516.05,544.18,512.81,532.26,41433165.43
2016-05-31,532.26,546.92,513.15,528.92,60896411.69
2016-06-01,528.92,542.26,521.3,537.4,38742660.86
2016-06-02,537.4,541.55,530.47,537.1,28380698.71
2016-06-03,537.1,573.72,534.34,567.03,59464310.87
2016-06-04,567.03,592.68,560.87,571.95,50353517.34
2016-06-05,571.95,583.64,567.77,574.91,37233994.18
2016-06-06,574.91,586.73,571.67,583.58,37131086.56
2016-06-07,583.58,591.32,543.63,575.58,49082472.71
2016-06-08,575.58,582.44,567.78,580.51,28706216.31
2016-06-09,580.51,580.71,569.26,574.69,28010575.91
2016-06-10,574.69,579.26,571.14,577.89,26290866.62
2016-06-11,577.89,592.61,576.29,591.6,24790441.26
2016-06-12,591.6,683.85,592.79,666.55,139684630.33
2016-06-13,666.55,718.24,652.78,700.07,149442548.73
2016-06-14,700.07,702.52,654.69,685.14,92458349.24
2016-06-15,685.14,695.07,670.45,690.77,53863568.9
2016-06-16,690.77,769.73,687.43,761.21,169704647.02
2016-06-17,761.21,771.89,704.21,743.9,160302360.32
2016-06-18,743.9,776.04,727.13,753.77,91056993.79
2016-06-19,753.77,765.1,740.38,761.04,45805980.62
2016-06-20,761.04,764.6,717.41,733.97,83637617.46
2016-06-21,733.97,732.23,626.05,667.38,166828425.88
2016-06-22,667.38,677.8,586.6,590.56,129550795.89
2016-06-23,590.56,629.55,539.28,620.84,154289129.68
2016-06-24,620.84,687.39,616.41,656.89,128990817.06
2016-06-25,656.89,688.1,640.79,663.52,67442141.07
2016-06-26,663.52,665.19,609.9,625.41,56403088.15
2016-06-27,625.41,650.34,615.22,644.66,63747137.15
2016-06-28,644.66,659.27,634.26,644.89,49673830.24
2016-06-29,644.89,645.91,621.76,636.54,50898093.64
2016-06-30,636.54,673.04,631.24,670.02,58215062.66
2016-07-01,670.02,685.11,661.09,674.57,62394480.64
2016-07-02,674.57,700.46,671.46,698.06,46555796.93
2016-07-03,698.06,701.49,644.61,661.64,66591456.99
2016-07-04,661.64,679.03,644.04,675.16,42756935.48
2016-07-05,675.16,679.19,657.31,663.67,36687264.23
2016-07-06,663.67,678.39,662.24,672.7,31708100.51
2016-07-07,672.7,676.19,604.95,635.25,97639342.03
2016-07-08,635.25,663.43,630.17,662.78,49243011.02
2016-07-09,662.78,663.49,620.68,651.83,62061207.33
2016-07-10,651.83,651.98,636.8,647.11,18955766.48
2016-07-11,647.11,657.47,639.97,646.71,29925667.34
2016-07-12,646.71,673.19,644.56,670.56,44047499.67
2016-07-13,670.56,672.02,656.04,661.15,41791464.25
2016-07-14,661.15,661.88,646.31,657.25,31748496.83
2016-07-15,657.25,667.46,656.5,664.2,23817856.65
2016-07-16,664.2,665.41,655.72,660.69,13557557.05
2016-07-17,660.69,680.94,660.13,676.33,31614610.5
2016-07-18,676.33,680.42,664.61,670.38,28810844.41
2016-07-19,670.38,673.24,663.63,671.1,20401885.27
2016-07-20,671.1,672.29,659.51,664.4,25075066.39
2016-07-21,664.4,666.51,657.82,664.62,21351309.78
2016-07-22,664.62,669.44,645.69,651.11,43283429.35
2016-07-23,651.11,658.17,647.98,655.16,19544654.54
2016-07-24,655.16,664.21,651.03,659.29,19642346.73
2016-07-25,659.29,662.51,651.08,654.0,22564554.46
2016-07-26,654.0,657.76,643.49,654.38,32177578.58
2016-07-27,654.38,659.08,646.04,654.54,19568531.49
2016-07-28,654.54,657.96,650.81,654.13,18452583.66
2016-07-29,654.13,657.4,650.99,655.43,17757920.48
2016-07-30,655.43,657.55,652.06,654.74,12721755.54
2016-07-31,654.74,654.92,621.42,621.87,39918066.14
2016-08-01,621.87,627.89,603.55,607.0,41229298.83
2016-08-02,607.0,613.75,471.36,513.43,75338595.54
2016-08-03,513.43,573.06,514.09,566.44,47170751.56
2016-08-04,566.44,584.89,559.5,576.22,25725471.16
2016-08-05,576.22,579.97,565.81,574.66,15992890.37
2016-08-06,574.66,596.68,565.33,586.45,14676841.26
2016-08-07,586.45,596.01,580.87,590.85,15491523.1
2016-08-08,590.85,594.24,585.41,589.24,14726811.56
2016-08-09,589.24,591.2,581.1,585.25,15304277.91
2016-08-10,585.25,600.52,580.87,590.94,29376783.81
2016-08-11,590.94,599.15,585.39,587.84,23640952.51
2016-08-12,587.84,591.14,582.2,587.14,15009452.98
2016-08-13,587.14,590.07,582.81,584.59,11357750.81
2016-08-14,584.59,585.8,559.93,569.06,18970094.63
2016-08-15,569.06,574.97,559.28,566.95,19218972.96
2016-08-16,566.95,583.38,563.38,580.19,21634083.15
2016-08-17,580.19,581.1,568.66,572.34,18886741.55
2016-08-18,572.34,579.53,570.83,573.39,17509679.71
2016-08-19,573.39,577.86,566.25,574.56,14701426.29
2016-08-20,574.56,583.5,572.28,582.61,13416843.63
2016-08-21,582.61,585.32,577.84,580.66,8294321.53
2016-08-22,580.66,591.9,577.13,587.47,19658058.08
2016-08-23,587.47,589.87,578.61,583.56,18772369.53
2016-08-24,583.56,584.47,576.82,579.66,16337141.09
2016-08-25,579.66,580.71,570.81,577.96,18885349.63
2016-08-26,577.96,582.73,575.83,579.37,12329289.75
2016-08-27,579.37,580.41,567.25,570.35,10747219.53
2016-08-28,570.35,576.32,569.21,574.98,7377921.72
2016-08-29,574.98,578.61,571.38,574.23,13760854.22
2016-08-30,574.23,579.94,572.51,577.32,15895354.76
2016-08-31,577.32,578.25,571.69,573.88,14338795.45
2016-09-01,573.88,704.97,569.37,571.99,14860164.25
2016-09-02,571.99,577.6,569.3,575.29,15315755.66
2016-09-03,575.29,604.97,572.64,598.84,21055514.22
2016-09-04,598.84,615.2,590.78,609.55,18646011.82
2016-09-05,609.55,610.61,598.77,605.76,15369832.26
2016-09-06,605.76,611.95,603.55,610.44,14864563.84
2016-09-07,610.44,616.48,606.24,613.21,18429525.07
2016-09-08,613.21,629.3,611.25,625.57,22710390.64
2016-09-09,625.57,627.58,617.32,623.16,17710151.19
2016-09-10,623.16,627.45,621.07,624.52,9600113.74
2016-09-11,624.52,630.77,592.79,605.61,22467346.61
2016-09-12,605.61,610.62,603.03,607.98,17058938.65
2016-09-13,607.98,612.03,604.87,608.61,16850869.45
2016-09-14,608.61,612.16,606.39,609.54,14878860.18
2016-09-15,609.54,610.73,605.1,608.11,13892193.46
2016-09-16,608.11,610.36,605.15,607.78,13353736.94
2016-09-17,607.78,609.61,604.52,607.08,9724490.11
2016-09-18,607.08,612.38,605.22,610.7,10004923.58
2016-09-19,610.7,612.41,606.99,609.85,12981851.28
2016-09-20,609.85,611.27,605.93,609.24,13809380.94
2016-09-21,609.24,608.82,591.69,597.16,22059386.51
2016-09-22,597.16,599.78,592.83,595.63,13463966.31
2016-09-23,595.63,603.7,594.11,602.92,15567036.24
2016-09-24,602.92,605.92,600.5,602.59,8196210.74
2016-09-25,602.59,604.87,598.35,601.49,8038079.81
2016-09-26,601.49,608.46,598.17,606.54,16700407.53
2016-09-27,606.54,608.97,601.73,605.47,15534315.77
2016-09-28,605.47,606.9,602.62,604.67,11485005.36
2016-09-29,604.67,607.23,602.01,604.7,15403975.48
2016-09-30,604.7,608.78,602.25,608.14,14534745.84
2016-10-01,608.14,615.0,607.07,613.41,10415543.03
2016-10-02,613.41,614.21,607.67,610.69,10096653.77
2016-10-03,610.69,613.2,608.47,611.6,13462741.8
2016-10-04,611.6,612.68,606.5,608.96,15300692.52
2016-10-05,608.96,613.65,607.98,611.82,14360536.88
2016-10-06,611.82,612.68,608.54,610.97,13276337.45
2016-10-07,610.97,619.43,609.12,616.03,20167399.2
2016-10-08,616.03,619.56,614.88,617.65,8467434.0
2016-10-09,617.65,618.35,613.01,615.77,8320759.4
2016-10-10,615.77,618.81,612.76,617.29,15597892.34
2016-10-11,617.29,642.35,615.6,640.45,35367127.91
2016-10-12,640.45,642.51,632.19,635.99,17240000.95
2016-10-13,635.99,639.52,632.25,635.6,16387361.92
2016-10-14,635.6,640.46,630.66,637.92,20114873.61
2016-10-15,637.92,641.4,635.06,637.03,7970927.57
2016-10-16,637.03,642.18,636.39,640.12,8306925.43
2016-10-17,640.12,641.29,634.89,637.37,17742610.19
2016-10-18,637.37,639.34,632.23,635.34,15725013.13
2016-10-19,635.34,637.27,624.09,629.06,22379197.69
2016-10-20,629.06,630.83,625.48,628.34,13252110.98
2016-10-21,628.34,633.26,627.58,630.45,17836383.25
2016-10-22,630.45,659.89,629.72,655.48,24154228.12
2016-10-23,655.48,661.2,648.78,653.03,14418212.04
2016-10-24,653.03,654.32,645.68,650.49,21726106.55
2016-10-25,650.49,662.54,647.65,651.0,24179462.12
2016-10-26,651.0,678.39,651.39,674.67,31949607.32
2016-10-27,674.67,687.88,672.26,682.3,31862181.34
2016-10-28,682.3,688.43,678.63,686.24,26829414.0
2016-10-29,686.24,720.19,685.22,714.95,38351348.64
2016-10-30,714.95,714.91,689.51,697.27,27793236.64
2016-10-31,697.27,707.21,682.17,698.67,26687188.09
2016-11-01,698.67,734.36,695.2,726.76,49453950.69
2016-11-02,726.76,735.78,718.14,733.51,28452232.03
2016-11-03,733.51,744.43,670.4,684.87,69067917.54
2016-11-04,684.87,706.64,681.27,702.08,33762721.43
2016-11-05,702.08,706.38,694.03,702.11,15554565.72
2016-11-06,702.11,714.13,697.63,709.91,18363567.63
2016-11-07,709.91,711.66,698.35,705.4,21797370.12
2016-11-08,705.4,714.63,700.96,710.9,28262235.71
2016-11-09,710.9,741.23,707.13,721.42,51548567.54
2016-11-10,721.42,723.02,707.31,714.57,23931322.76
2016-11-11,714.57,719.79,711.67,714.97,18386841.21
2016-11-12,714.97,717.37,701.08,704.27,19677656.63
2016-11-13,704.27,705.61,685.01,701.97,25249834.8
2016-11-14,701.97,708.03,696.11,704.56,26613445.03
2016-11-15,704.56,716.93,697.91,711.1,29562740.26
2016-11-16,711.1,745.98,708.14,740.28,58304902.39
2016-11-17,740.28,751.91,730.08,737.53,46942756.4
2016-11-18,737.53,751.43,730.95,746.96,29666065.54
2016-11-19,746.96,755.34,737.44,747.89,19276573.28
2016-11-20,747.89,752.26,712.77,728.51,34876785.19
2016-11-21,728.51,744.33,726.55,736.19,24010681.87
2016-11-22,736.19,754.01,730.62,749.34,33225195.21
2016-11-23,749.34,750.93,731.34,741.07,28258203.98
2016-11-24,741.07,744.24,726.19,735.31,27531777.52
2016-11-25,735.31,741.25,728.97,740.39,21299510.69
2016-11-26,740.39,740.96,725.62,734.14,16682481.58
2016-11-27,734.14,738.29,727.11,729.42,15735824.63
2016-11-28,729.42,738.1,727.74,733.3,25153838.93
2016-11-29,733.3,737.04,727.78,732.56,24030304.1
2016-11-30,732.56,745.39,730.57,742.49,29210351.41
2016-12-01,742.49,755.48,741.08,752.63,40690942.17
2016-12-02,752.63,779.02,752.25,770.94,48893613.64
2016-12-03,770.94,772.32,755.81,764.24,30234128.1
2016-12-04,764.24,769.23,758.8,766.39,14755120.48
2016-12-05,766.39,769.18,746.01,754.34,39082688.28
2016-12-06,754.34,762.48,750.91,758.21,25497771.6
2016-12-07,758.21,769.02,754.27,765.56,26755412.58
2016-12-08,765.56,773.41,761.17,768.49,22208497.22
2016-12-09,768.49,773.48,765.03,770.48,18722048.47
2016-12-10,770.48,776.96,769.19,774.0,14049110.07
2016-12-11,774.0,774.16,763.0,767.91,13269086.38
2016-12-12,767.91,781.26,767.86,778.47,22442991.37
2016-12-13,778.47,790.33,767.77,778.74,25894856.06
2016-12-14,778.74,780.77,771.01,776.5,19326375.41
2016-12-15,776.5,780.27,773.12,775.21,20452116.66
2016-12-16,775.21,783.94,773.31,782.05,21650384.64
2016-12-17,782.05,791.57,779.36,787.17,18648778.51
2016-12-18,787.17,791.26,783.8,789.01,11525747.48
2016-12-19,789.01,793.73,786.31,789.79,20238681.94
2016-12-20,789.79,800.02,787.12,799.1,27406319.09
2016-12-21,799.1,833.13,795.98,829.21,53411082.07
2016-12-22,829.21,874.68,828.87,860.15,60511618.45
2016-12-23,860.15,920.26,858.04,917.17,91802931.23
2016-12-24,917.17,920.49,880.79,891.07,41576781.41
2016-12-25,891.07,895.24,851.42,891.07,37173377.51
2016-12-26,891.07,909.32,885.88,898.38,35002753.4
2016-12-27,898.38,937.91,893.38,925.78,45966615.06
2016-12-28,925.78,974.51,925.49,972.17,73811803.99
2016-12-29,972.17,982.57,949.23,971.08,59226667.89
2016-12-30,971.08,971.59,927.4,959.04,67449149.3
2016-12-31,959.04,965.47,942.4,963.38,26379401.89
2017-01-01,963.38,1001.61,956.1,995.44,40570922.99
2017-01-02,995.44,1031.68,990.2,1017.05,66038073.34
2017-01-03,1017.05,1035.47,1006.53,1033.3,56085870.7
2017-01-04,1033.3,1148.54,1022.32,1135.41,170584623.04
2017-01-05,1135.41,1150.63,874.53,989.35,244839289.77
2017-01-06,989.35,1027.42,852.55,886.16,179160668.84
2017-01-07,886.16,900.86,806.66,888.87,113037531.71
2017-01-08,888.87,936.13,875.85,900.86,70298340.37
2017-01-09,900.86,910.47,870.91,899.78,55963281.18
2017-01-10,899.78,911.32,890.12,904.37,48644106.82
2017-01-11,904.37,917.65,751.63,785.43,160194109.8
2017-01-12,785.43,828.21,739.55,810.11,93986701.88
2017-01-13,810.11,835.05,771.0,824.83,72555875.62
2017-01-14,824.83,838.9,808.27,819.63,36594482.0
2017-01-15,819.63,826.43,808.63,821.17,20004735.1
2017-01-16,821.17,836.66,817.7,827.34,27592899.17
2017-01-17,827.34,906.38,825.04,899.66,72272727.15
2017-01-18,899.66,913.67,845.87,872.03,61042392.11
2017-01-19,872.03,905.28,870.71,895.21,52300814.98
2017-01-20,895.21,901.49,878.9,892.91,34847130.33
2017-01-21,892.91,928.93,889.46,919.84,37129176.59
2017-01-22,919.84,938.38,888.62,918.84,44074299.79
2017-01-23,918.84,927.98,910.85,921.46,30261054.5
2017-01-24,921.46,925.61,889.15,893.75,53468911.31
2017-01-25,893.75,905.7,883.63,894.41,34014866.15
2017-01-26,894.41,919.32,893.49,915.56,30795685.98
2017-01-27,915.56,922.56,907.92,918.01,28503144.41
2017-01-28,918.01,921.89,912.84,918.51,13251844.02
2017-01-29,918.51,922.4,912.68,914.55,10214368.33
2017-01-30,914.55,922.35,911.51,920.73,17604172.47
2017-01-31,920.73,967.45,917.38,965.49,51869216.53
2017-02-01,965.49,986.57,959.82,982.43,44035816.37
2017-02-02,982.43,1009.13,973.5,1003.97,50633910.56
2017-02-03,1003.97,1023.72,989.21,1013.02,62431017.97
2017-02-04,1013.02,1041.04,1000.41,1031.85,40406542.54
2017-02-05,1031.85,1033.66,1004.05,1016.11,31669956.98
2017-02-06,1016.11,1030.6,1010.83,1024.67,32828350.27
2017-02-07,1024.67,1054.1,1019.87,1049.56,41318349.43
2017-02-08,1049.56,1069.23,1020.33,1055.49,68336320.22
2017-02-09,1055.49,1073.03,924.65,978.96,145839317.48
2017-02-10,978.96,1005.6,947.02,997.61,60639111.4
2017-02-11,997.61,1014.32,983.93,1008.32,28504495.1
2017-02-12,1008.32,1007.82,992.45,996.52,14825023.07
2017-02-13,996.52,1007.61,975.1,995.36,32785064.4
2017-02-14,995.36,1013.8,986.46,1008.34,39810076.3
2017-02-15,1008.34,1010.93,999.73,1008.19,23569549.45
2017-02-16,1008.19,1040.28,1007.39,1031.93,39114743.32
2017-02-17,1031.93,1057.39,1025.87,1049.41,47815360.54
2017-02-18,1049.41,1063.21,1044.68,1052.28,26856521.18
2017-02-19,1052.28,1056.48,1037.67,1048.89,18876881.86
2017-02-20,1048.89,1081.78,1040.99,1077.56,32959720.15
2017-02-21,1077.56,1123.03,1073.54,1119.03,62908569.43
2017-02-22,1119.03,1132.25,1094.83,1120.46,53647453.34
2017-02-23,1120.46,1181.6,1113.54,1171.91,75663167.44
